loc,site,rep,month,day,year,sp,prim,sec,y1,y2,ncap,patties,ndvi
0,1,1,6,1,2016,1,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,2,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,3,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,4,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,5,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,6,5,3,0,0,0,11.5,43.88703537
0,1,1,6,1,2016,7,5,3,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,1,3,5,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,2,3,5,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,3,3,5,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,4,3,5,3,0,3,11.5,43.88703537
0,1,2,7,1,2016,5,3,5,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,6,3,5,0,0,0,11.5,43.88703537
0,1,2,7,1,2016,7,3,5,0,0,0,11.5,43.88703537
0,10,1,6,15,2016,1,1,5,0,0,0,39.75,41.27501297
0,10,1,6,15,2016,2,1,5,2,0,2,39.75,41.27501297
0,10,1,6,15,2016,3,1,5,0,0,0,39.75,41.27501297
0,10,1,6,15,2016,4,1,5,0,0,0,39.75,41.27501297
0,10,1,6,15,2016,5,1,5,0,0,0,39.75,41.27501297
0,10,1,6,15,2016,6,1,5,0,0,0,39.75,41.27501297
0,10,1,6,15,2016,7,1,5,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,1,5,3,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,2,5,3,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,3,5,3,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,4,5,3,0,2,2,39.75,41.27501297
0,10,2,6,30,2016,5,5,3,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,6,5,3,0,0,0,39.75,41.27501297
0,10,2,6,30,2016,7,5,3,0,0,0,39.75,41.27501297
1,100,1,6,13,2016,1,3,10,0,0,0,41.75,35.49507141
1,100,1,6,13,2016,2,3,10,0,0,0,41.75,35.49507141
1,100,1,6,13,2016,3,3,10,0,0,0,41.75,35.49507141
1,100,1,6,13,2016,4,3,10,0,0,0,41.75,35.49507141
1,100,1,6,13,2016,5,3,10,1,0,1,41.75,35.49507141
1,100,1,6,13,2016,6,3,10,1,0,1,41.75,35.49507141
1,100,1,6,13,2016,7,3,10,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,1,8,3,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,2,8,3,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,3,8,3,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,4,8,3,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,5,8,3,1,1,2,41.75,35.49507141
1,100,2,6,22,2016,6,8,3,0,0,0,41.75,35.49507141
1,100,2,6,22,2016,7,8,3,0,0,0,41.75,35.49507141
1,101,1,6,16,2016,1,10,8,0,0,0,33.25,33.52006531
1,101,1,6,16,2016,2,10,8,0,0,0,33.25,33.52006531
1,101,1,6,16,2016,3,10,8,0,0,0,33.25,33.52006531
1,101,1,6,16,2016,4,10,8,0,0,0,33.25,33.52006531
1,101,1,6,16,2016,5,10,8,2,1,3,33.25,33.52006531
1,101,1,6,16,2016,6,10,8,0,0,0,33.25,33.52006531
1,101,1,6,16,2016,7,10,8,0,0,0,33.25,33.52006531
1,101,2,7,1,2016,1,13,1,0,0,0,33.25,33.52006531
1,101,2,7,1,2016,2,13,1,0,0,0,33.25,33.52006531
1,101,2,7,1,2016,3,13,1,1,0,1,33.25,33.52006531
1,101,2,7,1,2016,4,13,1,1,0,1,33.25,33.52006531
1,101,2,7,1,2016,5,13,1,1,2,3,33.25,33.52006531
1,101,2,7,1,2016,6,13,1,1,1,2,33.25,33.52006531
1,101,2,7,1,2016,7,13,1,0,0,0,33.25,33.52006531
1,102,1,6,18,2016,1,8,3,0,0,0,5,35.09197617
1,102,1,6,18,2016,2,8,3,0,0,0,5,35.09197617
1,102,1,6,18,2016,3,8,3,0,0,0,5,35.09197617
1,102,1,6,18,2016,4,8,3,0,0,0,5,35.09197617
1,102,1,6,18,2016,5,8,3,3,0,3,5,35.09197617
1,102,1,6,18,2016,6,8,3,1,0,1,5,35.09197617
1,102,1,6,18,2016,7,8,3,0,0,0,5,35.09197617
1,102,2,6,30,2016,1,8,15,0,0,0,5,35.09197617
1,102,2,6,30,2016,2,8,15,0,0,0,5,35.09197617
1,102,2,6,30,2016,3,8,15,2,1,3,5,35.09197617
1,102,2,6,30,2016,4,8,15,0,0,0,5,35.09197617
1,102,2,6,30,2016,5,8,15,2,2,4,5,35.09197617
1,102,2,6,30,2016,6,8,15,2,0,2,5,35.09197617
1,102,2,6,30,2016,7,8,15,0,0,0,5,35.09197617
1,103,1,6,16,2016,1,8,10,0,0,0,36.25,33.00714874
1,103,1,6,16,2016,2,8,10,0,0,0,36.25,33.00714874
1,103,1,6,16,2016,3,8,10,1,0,1,36.25,33.00714874
1,103,1,6,16,2016,4,8,10,3,0,3,36.25,33.00714874
1,103,1,6,16,2016,5,8,10,2,0,2,36.25,33.00714874
1,103,1,6,16,2016,6,8,10,0,1,1,36.25,33.00714874
1,103,1,6,16,2016,7,8,10,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,1,1,14,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,2,1,14,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,3,1,14,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,4,1,14,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,5,1,14,0,0,0,36.25,33.00714874
1,103,2,6,30,2016,6,1,14,1,0,1,36.25,33.00714874
1,103,2,6,30,2016,7,1,14,0,0,0,36.25,33.00714874
1,104,1,6,10,2016,1,10,1,0,0,0,36.75,31.84013557
1,104,1,6,10,2016,2,10,1,0,0,0,36.75,31.84013557
1,104,1,6,10,2016,3,10,1,1,0,1,36.75,31.84013557
1,104,1,6,10,2016,4,10,1,0,0,0,36.75,31.84013557
1,104,1,6,10,2016,5,10,1,1,0,1,36.75,31.84013557
1,104,1,6,10,2016,6,10,1,4,0,4,36.75,31.84013557
1,104,1,6,10,2016,7,10,1,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,1,6,10,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,2,6,10,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,3,6,10,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,4,6,10,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,5,6,10,2,0,2,36.75,31.84013557
1,104,2,6,23,2016,6,6,10,0,0,0,36.75,31.84013557
1,104,2,6,23,2016,7,6,10,0,0,0,36.75,31.84013557
1,105,1,6,7,2016,1,1,10,0,0,0,31.75,44.63790512
1,105,1,6,7,2016,2,1,10,0,0,0,31.75,44.63790512
1,105,1,6,7,2016,3,1,10,1,0,1,31.75,44.63790512
1,105,1,6,7,2016,4,1,10,0,0,0,31.75,44.63790512
1,105,1,6,7,2016,5,1,10,0,0,0,31.75,44.63790512
1,105,1,6,7,2016,6,1,10,1,0,1,31.75,44.63790512
1,105,1,6,7,2016,7,1,10,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,1,1,12,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,2,1,12,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,3,1,12,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,4,1,12,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,5,1,12,1,0,1,31.75,44.63790512
1,105,2,6,28,2016,6,1,12,0,0,0,31.75,44.63790512
1,105,2,6,28,2016,7,1,12,0,0,0,31.75,44.63790512
1,106,1,6,8,2016,1,8,1,0,0,0,32.25,37.10777664
1,106,1,6,8,2016,2,8,1,0,0,0,32.25,37.10777664
1,106,1,6,8,2016,3,8,1,1,0,1,32.25,37.10777664
1,106,1,6,8,2016,4,8,1,0,0,0,32.25,37.10777664
1,106,1,6,8,2016,5,8,1,0,0,0,32.25,37.10777664
1,106,1,6,8,2016,6,8,1,2,0,2,32.25,37.10777664
1,106,1,6,8,2016,7,8,1,0,0,0,32.25,37.10777664
1,106,2,6,29,2016,1,10,15,0,0,0,32.25,37.10777664
1,106,2,6,29,2016,2,10,15,0,0,0,32.25,37.10777664
1,106,2,6,29,2016,3,10,15,0,1,1,32.25,37.10777664
1,106,2,6,29,2016,4,10,15,1,0,1,32.25,37.10777664
1,106,2,6,29,2016,5,10,15,3,2,5,32.25,37.10777664
1,106,2,6,29,2016,6,10,15,1,0,1,32.25,37.10777664
1,106,2,6,29,2016,7,10,15,0,0,0,32.25,37.10777664
1,107,1,6,6,2016,1,1,8,0,0,0,46.75,34.11254883
1,107,1,6,6,2016,2,1,8,0,0,0,46.75,34.11254883
1,107,1,6,6,2016,3,1,8,2,0,2,46.75,34.11254883
1,107,1,6,6,2016,4,1,8,0,0,0,46.75,34.11254883
1,107,1,6,6,2016,5,1,8,1,0,1,46.75,34.11254883
1,107,1,6,6,2016,6,1,8,1,0,1,46.75,34.11254883
1,107,1,6,6,2016,7,1,8,0,1,1,46.75,34.11254883
1,107,2,6,27,2016,1,1,12,0,0,0,46.75,34.11254883
1,107,2,6,27,2016,2,1,12,0,0,0,46.75,34.11254883
1,107,2,6,27,2016,3,1,12,1,0,1,46.75,34.11254883
1,107,2,6,27,2016,4,1,12,0,0,0,46.75,34.11254883
1,107,2,6,27,2016,5,1,12,1,0,1,46.75,34.11254883
1,107,2,6,27,2016,6,1,12,0,0,0,46.75,34.11254883
1,107,2,6,27,2016,7,1,12,0,0,0,46.75,34.11254883
1,108,1,6,9,2016,1,10,8,0,0,0,21.25,36.65818024
1,108,1,6,9,2016,2,10,8,0,0,0,21.25,36.65818024
1,108,1,6,9,2016,3,10,8,2,1,3,21.25,36.65818024
1,108,1,6,9,2016,4,10,8,0,0,0,21.25,36.65818024
1,108,1,6,9,2016,5,10,8,0,0,0,21.25,36.65818024
1,108,1,6,9,2016,6,10,8,1,1,2,21.25,36.65818024
1,108,1,6,9,2016,7,10,8,0,0,0,21.25,36.65818024
1,108,2,6,29,2016,1,13,1,0,0,0,21.25,36.65818024
1,108,2,6,29,2016,2,13,1,0,0,0,21.25,36.65818024
1,108,2,6,29,2016,3,13,1,2,1,3,21.25,36.65818024
1,108,2,6,29,2016,4,13,1,0,0,0,21.25,36.65818024
1,108,2,6,29,2016,5,13,1,1,1,2,21.25,36.65818024
1,108,2,6,29,2016,6,13,1,1,1,2,21.25,36.65818024
1,108,2,6,29,2016,7,13,1,0,0,0,21.25,36.65818024
1,109,1,6,1,2016,1,8,1,0,0,0,38.75,34.15419006
1,109,1,6,1,2016,2,8,1,0,0,0,38.75,34.15419006
1,109,1,6,1,2016,3,8,1,0,0,0,38.75,34.15419006
1,109,1,6,1,2016,4,8,1,0,0,0,38.75,34.15419006
1,109,1,6,1,2016,5,8,1,0,0,0,38.75,34.15419006
1,109,1,6,1,2016,6,8,1,2,0,2,38.75,34.15419006
1,109,1,6,1,2016,7,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,1,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,2,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,3,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,4,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,5,8,1,0,0,0,38.75,34.15419006
1,109,2,6,27,2016,6,8,1,3,0,3,38.75,34.15419006
1,109,2,6,27,2016,7,8,1,0,0,0,38.75,34.15419006
0,11,1,5,27,2016,1,1,8,0,0,0,33.5,42.42464828
0,11,1,5,27,2016,2,1,8,1,0,1,33.5,42.42464828
0,11,1,5,27,2016,3,1,8,0,0,0,33.5,42.42464828
0,11,1,5,27,2016,4,1,8,2,1,3,33.5,42.42464828
0,11,1,5,27,2016,5,1,8,0,0,0,33.5,42.42464828
0,11,1,5,27,2016,6,1,8,0,0,0,33.5,42.42464828
0,11,1,5,27,2016,7,1,8,0,0,0,33.5,42.42464828
0,11,2,7,5,2016,1,1,5,0,0,0,33.5,42.42464828
0,11,2,7,5,2016,2,1,5,0,0,0,33.5,42.42464828
0,11,2,7,5,2016,3,1,5,1,0,1,33.5,42.42464828
0,11,2,7,5,2016,4,1,5,2,0,2,33.5,42.42464828
0,11,2,7,5,2016,5,1,5,0,0,0,33.5,42.42464828
0,11,2,7,5,2016,6,1,5,0,0,0,33.5,42.42464828
0,11,2,7,5,2016,7,1,5,0,0,0,33.5,42.42464828
1,110,1,6,2,2016,1,1,10,0,0,0,29.75,31.88920975
1,110,1,6,2,2016,2,1,10,0,0,0,29.75,31.88920975
1,110,1,6,2,2016,3,1,10,0,0,0,29.75,31.88920975
1,110,1,6,2,2016,4,1,10,0,0,0,29.75,31.88920975
1,110,1,6,2,2016,5,1,10,0,0,0,29.75,31.88920975
1,110,1,6,2,2016,6,1,10,1,1,2,29.75,31.88920975
1,110,1,6,2,2016,7,1,10,0,0,0,29.75,31.88920975
1,110,2,6,23,2016,1,10,6,0,0,0,29.75,31.88920975
1,110,2,6,23,2016,2,10,6,0,0,0,29.75,31.88920975
1,110,2,6,23,2016,3,10,6,0,0,0,29.75,31.88920975
1,110,2,6,23,2016,4,10,6,0,0,0,29.75,31.88920975
1,110,2,6,23,2016,5,10,6,0,1,1,29.75,31.88920975
1,110,2,6,23,2016,6,10,6,3,1,4,29.75,31.88920975
1,110,2,6,23,2016,7,10,6,0,0,0,29.75,31.88920975
1,111,1,6,7,2016,1,10,1,0,0,0,31.75,40.64506149
1,111,1,6,7,2016,2,10,1,0,0,0,31.75,40.64506149
1,111,1,6,7,2016,3,10,1,0,0,0,31.75,40.64506149
1,111,1,6,7,2016,4,10,1,0,0,0,31.75,40.64506149
1,111,1,6,7,2016,5,10,1,0,0,0,31.75,40.64506149
1,111,1,6,7,2016,6,10,1,1,0,1,31.75,40.64506149
1,111,1,6,7,2016,7,10,1,0,0,0,31.75,40.64506149
1,111,2,6,28,2016,1,12,1,0,0,0,31.75,40.64506149
1,111,2,6,28,2016,2,12,1,0,0,0,31.75,40.64506149
1,111,2,6,28,2016,3,12,1,1,0,1,31.75,40.64506149
1,111,2,6,28,2016,4,12,1,0,0,0,31.75,40.64506149
1,111,2,6,28,2016,5,12,1,0,0,0,31.75,40.64506149
1,111,2,6,28,2016,6,12,1,1,0,1,31.75,40.64506149
1,111,2,6,28,2016,7,12,1,0,0,0,31.75,40.64506149
1,112,1,6,16,2016,1,10,8,0,0,0,25.5,34.82555389
1,112,1,6,16,2016,2,10,8,0,0,0,25.5,34.82555389
1,112,1,6,16,2016,3,10,8,1,0,1,25.5,34.82555389
1,112,1,6,16,2016,4,10,8,2,1,3,25.5,34.82555389
1,112,1,6,16,2016,5,10,8,1,0,1,25.5,34.82555389
1,112,1,6,16,2016,6,10,8,0,0,0,25.5,34.82555389
1,112,1,6,16,2016,7,10,8,0,0,0,25.5,34.82555389
1,112,2,6,29,2016,1,10,15,0,0,0,25.5,34.82555389
1,112,2,6,29,2016,2,10,15,0,0,0,25.5,34.82555389
1,112,2,6,29,2016,3,10,15,3,1,4,25.5,34.82555389
1,112,2,6,29,2016,4,10,15,3,0,3,25.5,34.82555389
1,112,2,6,29,2016,5,10,15,1,4,5,25.5,34.82555389
1,112,2,6,29,2016,6,10,15,1,0,1,25.5,34.82555389
1,112,2,6,29,2016,7,10,15,0,0,0,25.5,34.82555389
1,113,1,6,8,2016,1,8,1,0,0,0,24,32.87360764
1,113,1,6,8,2016,2,8,1,0,0,0,24,32.87360764
1,113,1,6,8,2016,3,8,1,0,0,0,24,32.87360764
1,113,1,6,8,2016,4,8,1,2,0,2,24,32.87360764
1,113,1,6,8,2016,5,8,1,1,0,1,24,32.87360764
1,113,1,6,8,2016,6,8,1,2,0,2,24,32.87360764
1,113,1,6,8,2016,7,8,1,0,0,0,24,32.87360764
1,113,2,6,22,2016,1,8,3,0,0,0,24,32.87360764
1,113,2,6,22,2016,2,8,3,0,0,0,24,32.87360764
1,113,2,6,22,2016,3,8,3,3,0,3,24,32.87360764
1,113,2,6,22,2016,4,8,3,2,0,2,24,32.87360764
1,113,2,6,22,2016,5,8,3,4,0,4,24,32.87360764
1,113,2,6,22,2016,6,8,3,0,0,0,24,32.87360764
1,113,2,6,22,2016,7,8,3,0,0,0,24,32.87360764
1,114,1,6,7,2016,1,10,1,0,0,0,36,41.10011673
1,114,1,6,7,2016,2,10,1,0,0,0,36,41.10011673
1,114,1,6,7,2016,3,10,1,0,0,0,36,41.10011673
1,114,1,6,7,2016,4,10,1,0,0,0,36,41.10011673
1,114,1,6,7,2016,5,10,1,2,0,2,36,41.10011673
1,114,1,6,7,2016,6,10,1,0,0,0,36,41.10011673
1,114,1,6,7,2016,7,10,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,1,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,2,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,3,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,4,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,5,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,6,12,1,0,0,0,36,41.10011673
1,114,2,6,28,2016,7,12,1,0,0,0,36,41.10011673
1,115,1,6,2,2016,1,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,2,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,3,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,4,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,5,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,6,10,1,0,0,0,8,32.45560837
1,115,1,6,2,2016,7,10,1,0,0,0,8,32.45560837
1,115,2,6,23,2016,1,8,3,0,0,0,8,32.45560837
1,115,2,6,23,2016,2,8,3,0,0,0,8,32.45560837
1,115,2,6,23,2016,3,8,3,0,0,0,8,32.45560837
1,115,2,6,23,2016,4,8,3,0,0,0,8,32.45560837
1,115,2,6,23,2016,5,8,3,1,0,1,8,32.45560837
1,115,2,6,23,2016,6,8,3,0,0,0,8,32.45560837
1,115,2,6,23,2016,7,8,3,0,0,0,8,32.45560837
1,116,1,6,1,2016,1,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,2,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,3,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,4,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,5,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,6,1,8,0,0,0,65.25,35.03384018
1,116,1,6,1,2016,7,1,8,1,0,1,65.25,35.03384018
1,116,2,6,27,2016,1,12,1,0,0,0,65.25,35.03384018
1,116,2,6,27,2016,2,12,1,0,0,0,65.25,35.03384018
1,116,2,6,27,2016,3,12,1,2,0,2,65.25,35.03384018
1,116,2,6,27,2016,4,12,1,0,0,0,65.25,35.03384018
1,116,2,6,27,2016,5,12,1,0,0,0,65.25,35.03384018
1,116,2,6,27,2016,6,12,1,0,0,0,65.25,35.03384018
1,116,2,6,27,2016,7,12,1,0,0,0,65.25,35.03384018
1,117,1,6,10,2016,1,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,2,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,3,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,4,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,5,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,6,1,10,0,0,0,11.5,32.37138367
1,117,1,6,10,2016,7,1,10,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,1,8,3,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,2,8,3,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,3,8,3,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,4,8,3,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,5,8,3,0,0,0,11.5,32.37138367
1,117,2,6,24,2016,6,8,3,1,0,1,11.5,32.37138367
1,117,2,6,24,2016,7,8,3,0,0,0,11.5,32.37138367
1,118,1,6,3,2016,1,10,1,0,0,0,31.5,35.39832687
1,118,1,6,3,2016,2,10,1,0,0,0,31.5,35.39832687
1,118,1,6,3,2016,3,10,1,0,0,0,31.5,35.39832687
1,118,1,6,3,2016,4,10,1,1,0,1,31.5,35.39832687
1,118,1,6,3,2016,5,10,1,1,0,1,31.5,35.39832687
1,118,1,6,3,2016,6,10,1,2,0,2,31.5,35.39832687
1,118,1,6,3,2016,7,10,1,0,0,0,31.5,35.39832687
1,118,2,6,24,2016,1,3,8,0,0,0,31.5,35.39832687
1,118,2,6,24,2016,2,3,8,0,0,0,31.5,35.39832687
1,118,2,6,24,2016,3,3,8,2,0,2,31.5,35.39832687
1,118,2,6,24,2016,4,3,8,0,0,0,31.5,35.39832687
1,118,2,6,24,2016,5,3,8,3,2,5,31.5,35.39832687
1,118,2,6,24,2016,6,3,8,3,1,4,31.5,35.39832687
1,118,2,6,24,2016,7,3,8,0,0,0,31.5,35.39832687
1,119,1,6,9,2016,1,10,1,0,0,0,62.25,37.04974747
1,119,1,6,9,2016,2,10,1,0,0,0,62.25,37.04974747
1,119,1,6,9,2016,3,10,1,0,0,0,62.25,37.04974747
1,119,1,6,9,2016,4,10,1,0,0,0,62.25,37.04974747
1,119,1,6,9,2016,5,10,1,2,0,2,62.25,37.04974747
1,119,1,6,9,2016,6,10,1,0,1,1,62.25,37.04974747
1,119,1,6,9,2016,7,10,1,1,0,1,62.25,37.04974747
1,119,2,6,29,2016,1,1,14,0,0,0,62.25,37.04974747
1,119,2,6,29,2016,2,1,14,0,0,0,62.25,37.04974747
1,119,2,6,29,2016,3,1,14,0,0,0,62.25,37.04974747
1,119,2,6,29,2016,4,1,14,0,0,0,62.25,37.04974747
1,119,2,6,29,2016,5,1,14,1,1,2,62.25,37.04974747
1,119,2,6,29,2016,6,1,14,2,0,2,62.25,37.04974747
1,119,2,6,29,2016,7,1,14,0,0,0,62.25,37.04974747
0,12,1,5,20,2016,1,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,2,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,3,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,4,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,5,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,6,5,1,0,0,0,16.75,41.86027908
0,12,1,5,20,2016,7,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,1,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,2,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,3,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,4,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,5,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,6,5,1,0,0,0,16.75,41.86027908
0,12,2,6,19,2016,7,5,1,0,0,0,16.75,41.86027908
1,120,1,6,2,2016,1,1,10,0,0,0,19,33.73791504
1,120,1,6,2,2016,2,1,10,0,0,0,19,33.73791504
1,120,1,6,2,2016,3,1,10,1,0,1,19,33.73791504
1,120,1,6,2,2016,4,1,10,1,0,1,19,33.73791504
1,120,1,6,2,2016,5,1,10,0,0,0,19,33.73791504
1,120,1,6,2,2016,6,1,10,1,0,1,19,33.73791504
1,120,1,6,2,2016,7,1,10,0,0,0,19,33.73791504
1,120,2,6,22,2016,1,3,8,0,0,0,19,33.73791504
1,120,2,6,22,2016,2,3,8,0,0,0,19,33.73791504
1,120,2,6,22,2016,3,3,8,0,1,1,19,33.73791504
1,120,2,6,22,2016,4,3,8,0,0,0,19,33.73791504
1,120,2,6,22,2016,5,3,8,0,0,0,19,33.73791504
1,120,2,6,22,2016,6,3,8,1,0,1,19,33.73791504
1,120,2,6,22,2016,7,3,8,0,0,0,19,33.73791504
1,121,1,6,9,2016,1,6,1,0,0,0,50,34.89543915
1,121,1,6,9,2016,2,6,1,0,0,0,50,34.89543915
1,121,1,6,9,2016,3,6,1,2,0,2,50,34.89543915
1,121,1,6,9,2016,4,6,1,2,0,2,50,34.89543915
1,121,1,6,9,2016,5,6,1,2,0,2,50,34.89543915
1,121,1,6,9,2016,6,6,1,0,0,0,50,34.89543915
1,121,1,6,9,2016,7,6,1,3,0,3,50,34.89543915
1,121,2,6,29,2016,1,13,14,0,0,0,50,34.89543915
1,121,2,6,29,2016,2,13,14,0,0,0,50,34.89543915
1,121,2,6,29,2016,3,13,14,2,0,2,50,34.89543915
1,121,2,6,29,2016,4,13,14,0,1,1,50,34.89543915
1,121,2,6,29,2016,5,13,14,1,1,2,50,34.89543915
1,121,2,6,29,2016,6,13,14,0,0,0,50,34.89543915
1,121,2,6,29,2016,7,13,14,3,0,3,50,34.89543915
1,122,1,6,16,2016,1,8,10,0,0,0,24.25,35.20420456
1,122,1,6,16,2016,2,8,10,0,0,0,24.25,35.20420456
1,122,1,6,16,2016,3,8,10,2,0,2,24.25,35.20420456
1,122,1,6,16,2016,4,8,10,2,0,2,24.25,35.20420456
1,122,1,6,16,2016,5,8,10,0,0,0,24.25,35.20420456
1,122,1,6,16,2016,6,8,10,2,0,2,24.25,35.20420456
1,122,1,6,16,2016,7,8,10,0,0,0,24.25,35.20420456
1,122,2,6,29,2016,1,15,10,0,0,0,24.25,35.20420456
1,122,2,6,29,2016,2,15,10,0,0,0,24.25,35.20420456
1,122,2,6,29,2016,3,15,10,3,0,3,24.25,35.20420456
1,122,2,6,29,2016,4,15,10,0,0,0,24.25,35.20420456
1,122,2,6,29,2016,5,15,10,0,2,2,24.25,35.20420456
1,122,2,6,29,2016,6,15,10,1,0,1,24.25,35.20420456
1,122,2,6,29,2016,7,15,10,0,0,0,24.25,35.20420456
1,123,1,6,8,2016,1,1,8,0,0,0,18.5,32.78222275
1,123,1,6,8,2016,2,1,8,0,0,0,18.5,32.78222275
1,123,1,6,8,2016,3,1,8,2,0,2,18.5,32.78222275
1,123,1,6,8,2016,4,1,8,0,0,0,18.5,32.78222275
1,123,1,6,8,2016,5,1,8,1,0,1,18.5,32.78222275
1,123,1,6,8,2016,6,1,8,2,0,2,18.5,32.78222275
1,123,1,6,8,2016,7,1,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,1,3,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,2,3,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,3,3,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,4,3,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,5,3,8,3,1,4,18.5,32.78222275
1,123,2,6,22,2016,6,3,8,0,0,0,18.5,32.78222275
1,123,2,6,22,2016,7,3,8,0,0,0,18.5,32.78222275
1,124,1,6,7,2016,1,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,2,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,3,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,4,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,5,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,6,1,10,0,0,0,32.5,39.77553558
1,124,1,6,7,2016,7,1,10,0,0,0,32.5,39.77553558
1,124,2,6,28,2016,1,8,10,0,0,0,32.5,39.77553558
1,124,2,6,28,2016,2,8,10,0,0,0,32.5,39.77553558
1,124,2,6,28,2016,3,8,10,0,0,0,32.5,39.77553558
1,124,2,6,28,2016,4,8,10,0,0,0,32.5,39.77553558
